,ID,LONG,LAT,ages,race,sex,income,Location,Price_cont,Experience,Other,will_attend,dist,locLong,locLat,Price_cat,Location_1,Location_2,Location_3,Location_4,Location_5,Price_cat_1,Price_cat_2,Price_cat_3,Price_cat_4,Experience_1,Experience_2,Experience_3,Other_1,Other_2,Other_3,Other_4,race_Aisian/Other,race_Black,race_Hispanic,race_White,sex_F,sex_M,income_100-150k,income_25-50k,income_50-75k,income_75-100k,income_<25k,income_>150k
1593,355169,-78.52207792401241,35.7747614578231,34.4635210206199,Hispanic,M,75-100k,5,25,3,1,0,11330.455078344641,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1594,355671,-78.7201056205752,35.7998870047213,26.551125022095103,Hispanic,M,>150k,2,30,2,2,0,15289.678930832513,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1595,356379,-78.779046658368,35.826059458894704,41.7945298891103,White,F,75-100k,3,30,1,2,0,11013.7097773521,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1596,356503,-78.6915765361102,35.792956724484796,45.3695757238246,White,F,25-50k,4,20,3,2,0,35057.84196433243,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1597,356636,-78.6860168564798,35.754521365353796,32.497546456591,White,F,75-100k,3,20,2,1,0,2160.9267630093173,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1598,356642,-78.692120014034,35.8625407869579,39.4005982456358,Aisian/Other,F,50-75k,4,25,1,4,0,33044.60840015132,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1599,356662,-78.58855851906641,35.749476812304,43.544236021067896,Black,F,75-100k,1,15,2,1,0,30640.393020863823,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1600,356714,-78.77142104823619,35.758714025889,28.751725512720604,Black,F,50-75k,3,25,1,3,0,8713.413484343628,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1601,357065,-78.566577751277,35.795780519120605,50.847641137462304,White,F,100-150k,5,20,1,3,0,7943.351488583273,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1602,357376,-78.54262553480359,35.8491985209807,39.395815240950206,White,F,50-75k,5,20,1,3,0,3600.1393448641293,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1603,357775,-78.60256373799321,35.7817275343385,43.045828227265204,White,F,25-50k,2,20,3,3,0,25027.379851020294,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1604,357923,-78.54748374198391,35.735028251695496,43.6959518354467,Hispanic,F,<25k,5,15,1,2,0,14863.43035985364,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1605,358116,-78.6428654275514,35.706885128129294,37.427757636077104,White,F,100-150k,5,25,3,1,0,18762.198815729556,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1606,358229,-78.5652270478249,35.716899231397,32.8788052007463,Hispanic,F,25-50k,1,20,1,4,0,34383.844891114284,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1607,358836,-78.589619591831,35.7467500330905,31.9051946065208,White,M,25-50k,4,20,3,2,0,45525.847915916966,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1608,359026,-78.539689522179,35.8501324427399,36.6845991460249,Hispanic,M,25-50k,1,20,1,4,1,30934.677195840544,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1609,359054,-78.68176819300551,35.7751082875214,50.026847657336205,White,M,75-100k,2,15,1,1,0,17843.58956967829,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1610,359257,-78.6373845212285,35.69579781033671,54.34813020382529,White,M,<25k,4,25,1,4,0,44278.9601369852,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1611,359716,-78.7491720549112,35.7691810644779,35.3904863002865,White,F,100-150k,4,25,1,4,0,31435.027981457668,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1612,359856,-78.5437909277999,35.710926867184796,47.70473532583,White,M,75-100k,3,15,3,4,0,13809.976878196981,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1613,360047,-78.56879249708071,35.7658867143299,48.8933250794217,White,M,100-150k,4,25,1,4,0,46513.41758284881,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1614,360094,-78.57962881233621,36.0624930131465,54.060006108785295,White,F,100-150k,3,25,1,3,0,33355.29264275808,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1615,360126,-78.676391889964,35.7423539102642,35.0549173408757,Black,M,100-150k,1,20,1,4,0,24744.459801095763,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1616,360135,-78.6405227459082,35.6231592243587,33.6979661791488,Black,M,75-100k,3,20,2,1,0,16876.587152115517,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1617,360368,-78.6016090107887,35.6014480907929,41.791287601297896,White,F,100-150k,4,20,3,2,0,53039.189018302146,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1618,360568,-78.7001802542673,35.7880220348523,34.5089199795443,White,M,50-75k,2,30,2,2,0,16549.45864697152,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1619,360739,-78.7134626651767,35.6965639545745,43.80552344658071,Hispanic,F,100-150k,1,15,2,1,0,26406.42530405868,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1620,360759,-78.4911486900586,35.7258117092729,39.126390749033796,White,M,50-75k,2,30,2,2,0,34878.01462359104,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1621,360921,-78.6457322171328,35.754339857584704,44.5514884552159,Black,F,75-100k,5,20,1,3,0,13995.939547109698,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1622,361424,-78.690151057436,35.7781780452599,57.15339261723061,White,M,75-100k,2,30,2,2,0,17164.96647066869,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1623,361457,-78.79601511023401,35.72998589805871,38.896846533293704,White,M,25-50k,4,25,1,4,0,30386.427733998025,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1624,361531,-78.75829574415741,35.8481056569306,33.308463699229996,White,F,75-100k,5,25,3,1,0,16600.032032471856,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1625,361605,-78.6405801253309,35.7995923190153,35.5596953356245,White,M,75-100k,4,25,1,4,0,39169.06888632019,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1626,361680,-78.59902660738979,35.8623722605054,31.364761660187604,White,M,75-100k,5,20,1,3,0,2142.7636287092346,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1627,362124,-78.71845444907491,35.8296432863014,33.0513551517889,White,F,25-50k,5,30,2,4,0,13520.108782255324,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1628,362132,-78.51235064298879,35.7547837336206,51.3384143825767,Hispanic,M,75-100k,3,20,2,1,0,14976.074521636312,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1629,362194,-78.5978679763144,35.761184980112205,39.129452919781606,White,F,75-100k,3,15,3,4,1,7222.191989757035,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1630,362373,-78.55315016791941,35.6907131072914,39.5870437359104,Hispanic,M,50-75k,5,30,2,4,0,19664.10469874484,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1631,362509,-78.5964348436444,35.7614105300975,41.115011161595,Hispanic,M,75-100k,2,20,3,3,1,25329.559247641853,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1632,362516,-78.7627344929524,35.9306683482975,41.1347191073365,Hispanic,M,75-100k,5,15,1,2,0,18281.801180055827,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1633,362528,-78.67591245366671,35.7940865083261,32.961839996969104,White,M,25-50k,5,30,2,4,0,12120.632415678121,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1634,362602,-78.73541188432529,35.7311581411095,37.7325403756428,Black,F,100-150k,3,20,2,1,0,7020.811179925627,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1635,362725,-78.73059494500541,35.7076074229873,41.9061777670253,White,M,25-50k,1,20,1,4,0,24527.9004272336,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1636,363563,-78.54389501669459,35.7886354435235,51.87611999400271,Aisian/Other,F,25-50k,1,25,2,2,0,32346.055218516354,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1637,363602,-78.64258128752479,35.8203742542469,55.7640320401715,White,M,50-75k,2,15,1,1,0,22637.988441495614,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1638,363763,-78.57736177957959,35.8013733355743,44.11455624702229,Hispanic,F,>150k,4,25,1,4,0,44598.15458643954,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1639,364092,-78.6569851094355,35.718580579094,39.2208628156442,Black,F,100-150k,4,25,1,4,0,41457.36154240533,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1640,364330,-78.577773426263,35.889056518858396,35.91299984845,Black,F,25-50k,1,25,2,2,0,27122.21463891138,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1641,364482,-78.6246693491038,35.8761897919846,49.0236007185555,Hispanic,M,75-100k,3,15,3,4,0,12433.414674549296,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1642,364699,-78.62858105901041,35.7479353221345,42.972882796385896,Black,F,75-100k,1,25,2,2,0,27715.077526001507,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1643,365221,-78.8380907172898,35.76225483298779,31.803453200489397,Hispanic,M,75-100k,4,30,1,1,0,25172.089226975386,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1644,365735,-78.55804988034579,35.7808080390596,53.8373558996854,White,M,75-100k,3,15,3,4,0,10754.0964650639,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1645,365919,-78.6436601982449,35.7911933209077,39.2705730952781,White,M,50-75k,4,15,2,3,0,39196.72339318937,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1646,366233,-78.6769840781192,35.828250817693295,55.2891068905092,Hispanic,M,100-150k,3,20,2,1,0,6197.074432518613,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1647,366327,-78.7925481612244,35.9226189089248,42.8409534243109,Hispanic,M,75-100k,1,15,2,1,0,8389.256995032312,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1648,366381,-78.47374761342309,35.704417939349206,37.663313298718705,Hispanic,M,75-100k,5,15,1,2,0,20265.288841163096,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1649,366395,-78.6259045672293,35.793791026756,45.524779229105604,White,F,<25k,3,30,1,2,0,5156.628384597038,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1650,366931,-78.620694358891,35.7464123793125,36.4386286933395,White,F,>150k,1,20,1,4,0,28394.74552698105,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1651,367537,-78.5717918619638,35.902025048127605,32.6514350228618,Black,M,50-75k,5,15,1,2,0,3909.051723934709,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1652,367800,-78.5275723181031,35.7730566331674,38.6001129551881,White,M,50-75k,4,30,1,1,0,49798.56308996737,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1653,367832,-78.6873208411353,35.7796132552007,29.564345129964,White,M,75-100k,4,25,1,4,0,35967.963718392384,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1654,368124,-78.6862891663066,35.6983682483687,51.0685143707674,White,F,25-50k,3,30,1,2,0,8261.33812706785,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1655,368249,-78.638466541523,35.7378850044639,44.3885614463739,White,M,100-150k,3,15,3,4,0,5150.043629533774,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1656,368277,-78.6981615293755,35.568058308036704,37.3558714090315,White,F,100-150k,3,30,1,2,0,22756.655482707254,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1657,368535,-78.6416110792592,35.8431781654733,31.0241960548217,White,F,25-50k,5,20,1,3,1,6489.007496528981,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1658,368567,-78.6218935806994,35.8530365334269,37.1418645832126,Black,F,100-150k,1,20,1,4,1,23564.12189853689,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1659,368583,-78.6460609834814,35.7964069699497,42.460451443918,Black,M,25-50k,2,15,1,1,0,21512.38840286563,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1660,368915,-78.6641247987486,35.9184202242075,33.1286293624866,White,M,25-50k,3,25,1,3,0,16240.614673990176,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1661,368977,-78.6330309376854,35.6878218520171,43.0524554376436,Hispanic,F,<25k,5,15,1,2,0,20534.674769975627,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1662,369354,-78.6941388528612,35.7242662593184,48.4697200468132,White,M,<25k,1,15,2,1,0,25052.451078864004,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1663,369600,-78.7089110012579,35.768177466859605,47.024782274490796,White,F,75-100k,1,25,2,2,0,20640.49121893003,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1664,370089,-78.6494402386182,35.7599517604874,44.3363841854082,Black,M,50-75k,4,30,1,1,0,39978.40096947058,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1665,370129,-78.7579858316558,35.8080107634562,37.2540510805338,Hispanic,F,50-75k,4,30,1,1,0,28860.322273322454,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1666,370140,-78.5714048566888,35.8015648636579,39.399753132027605,White,M,>150k,1,20,1,4,0,29512.906224429462,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1667,370180,-78.6242780698787,35.758220105689794,38.7438326501345,Black,M,50-75k,1,20,1,4,0,27391.21393849993,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1668,370202,-78.6156715590063,35.700374896342,37.1346614668126,White,F,<25k,2,30,2,2,0,24087.67224078846,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1669,370478,-78.6787761287025,35.7795442010741,36.4078267924411,White,M,25-50k,5,30,2,4,0,13429.893605910109,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1670,370730,-78.5967596762464,35.7956495503174,39.11338681972921,White,F,<25k,5,25,3,1,0,8132.009227004336,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1671,370928,-78.6666358494507,35.7354325120004,48.052781410711205,Hispanic,F,50-75k,3,15,3,4,0,4198.379299328109,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1672,371076,-78.80141257416591,35.6901686767638,43.3544489333012,White,F,25-50k,3,25,1,3,0,14521.315627181897,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1673,371121,-78.6552479821746,35.777546487395,41.4685926164616,White,M,25-50k,3,15,3,4,0,2008.1061737032815,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1674,371594,-78.70737900127949,35.727102112376706,38.437566147279604,Black,M,75-100k,3,25,1,3,0,5748.125358128737,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1675,372175,-78.66346527487491,35.899865774416206,46.87494047760329,White,M,25-50k,1,30,3,3,0,19394.58058816193,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1676,372205,-78.7175606547076,35.7525958312237,53.323979503684996,White,F,50-75k,3,20,2,1,0,4311.585890593828,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1677,372277,-78.6795293774118,35.7336908439186,32.9805772214825,White,F,75-100k,5,15,1,2,0,17500.2402339442,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1678,372284,-78.6889808586964,35.744226646216504,44.082179669276,Hispanic,M,50-75k,5,15,1,2,0,17022.398255143093,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1679,372318,-78.64876086662491,35.711745821147794,45.8177866757919,White,F,75-100k,5,25,3,1,0,18435.84597512403,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1680,372350,-78.59376253078291,35.7353761900087,45.1370075385135,White,M,50-75k,4,25,1,4,0,45689.83433015347,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1681,372357,-78.529352468782,35.8482570612505,33.4601774918589,Hispanic,F,>150k,1,20,1,4,0,31889.561577480035,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1682,372397,-78.64238539406641,35.8719659715557,36.7588153723535,Black,F,100-150k,4,15,2,3,0,37374.05790071994,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1683,372584,-78.6094923589252,35.834390392968295,36.5345013568791,Black,M,100-150k,4,15,2,3,0,40933.7812131376,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1684,372980,-78.7315711830363,35.899249008051,52.038629584804106,Black,F,75-100k,2,15,1,1,0,21403.947163413908,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1685,373115,-78.63711600158409,35.6938228597568,39.8031439897736,White,M,50-75k,1,20,1,4,0,31044.595440235324,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1686,373319,-78.7900974762174,35.75217732928421,46.244113615144606,White,F,25-50k,1,15,2,1,0,17547.417519698272,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1687,373476,-78.5925593598819,35.8419366543816,41.434658151267904,Black,F,100-150k,1,20,1,4,0,26409.421247010658,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1688,373560,-78.6810178096098,35.8694126854278,42.3845910674008,White,M,<25k,5,30,2,4,0,9490.143469925559,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1689,373672,-78.6902266489584,35.7539918448207,36.2376109339446,White,M,<25k,4,15,2,3,0,36933.83251446575,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1690,373682,-78.5751384035649,35.7728296114236,40.0431195354443,White,F,75-100k,5,15,1,2,0,10444.577472540885,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1691,373756,-78.67717699385629,35.676812657332,39.5126661934969,White,M,25-50k,4,20,3,2,0,42487.06576001951,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1692,373824,-78.6815426060288,35.7854080139085,43.4793072649972,Black,M,25-50k,3,30,1,2,0,1512.5167695946689,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1693,374237,-78.6758596577333,35.7901340323213,64.50282220241169,White,F,100-150k,2,30,2,2,0,18730.262701266194,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1694,374282,-78.7329726058349,35.7847839507356,54.6976094690516,White,M,>150k,1,25,2,2,0,17791.463040150695,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1695,376270,-78.57391591550571,35.8259418910401,43.5836899281321,White,M,>150k,5,20,1,3,0,4555.0336238176105,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1696,376301,-78.6531581450886,35.9517589516109,45.15694292474111,White,M,25-50k,5,20,1,3,0,11707.391354014144,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1697,376860,-78.5996252379578,35.8064463333951,45.126045739629795,White,M,25-50k,4,20,3,2,0,42508.68521839286,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1698,376920,-78.6134800416632,35.678697931356,43.6515654693449,Black,M,75-100k,5,15,1,2,0,21161.987505154513,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1699,376988,-78.6842212251385,35.8596769936322,32.9896765082729,Black,M,75-100k,5,30,2,4,0,9809.491860590015,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
